time,Fp1,Fp2,F3,F4,C3,C4,O1,O2
17.324,0.6206,1.7050,5.0052,-4.6661,7.2884,1.3348,-14.7854,-8.0358
17.328,-2.0847,3.3530,6.2414,-3.6109,8.0401,1.7980,-14.8438,-4.3070
17.332,-1.8089,2.6976,5.4088,0.9853,4.6225,7.7863,-15.0166,-0.5905
17.336,-3.5671,5.1368,6.4551,-0.3605,3.8169,7.4147,-13.8139,-0.1349
17.340,-4.5312,4.7531,9.1021,-1.1566,0.6333,11.1589,-11.8134,1.0060
17.344,-6.3404,1.7196,7.9088,-1.7368,2.1236,11.0580,-9.1278,4.5412
17.348,-9.3948,1.9211,7.1089,-1.4130,0.2534,10.5481,-7.2429,5.0480
17.352,-7.1569,-1.7642,7.2242,1.7680,2.2953,10.5684,-4.1423,4.6901
17.356,-7.0196,-3.4827,6.6227,0.9960,2.0627,9.0973,-0.0985,6.2723
17.360,-5.5677,-1.1460,3.9473,3.8654,6.7680,7.0517,4.1694,9.5954
17.364,-8.4453,-1.6536,4.2164,4.6273,5.6221,10.3099,5.5448,10.1878
17.368,-8.3419,0.2030,5.3577,4.0758,7.7279,8.3064,7.0671,10.8749
17.372,-9.0857,3.3351,4.4331,2.3639,9.9561,3.7093,6.4069,12.8581
17.376,-10.6124,4.8943,7.5284,5.4931,10.6653,2.6996,6.4618,10.1269
17.380,-10.1273,5.8708,4.2810,5.8229,8.0295,3.5634,4.8618,9.7526
17.384,-6.9605,2.9172,3.2637,6.6229,7.3744,-1.5220,3.5124,7.4224
17.388,-6.5293,3.7636,-0.6623,5.1339,3.4863,-5.0960,1.5609,4.4894
17.392,-5.1854,4.3612,-3.0017,5.7058,1.6183,-5.7272,-1.7072,-2.0025
17.396,-0.4955,6.1356,-3.5563,1.4980,0.7242,-8.8320,-3.2936,-5.3909
17.400,0.3804,7.3792,-4.4351,1.5328,2.0192,-9.5994,-5.5576,-8.9661
17.404,4.1844,5.7510,-4.8483,2.7873,1.2157,-6.2089,-4.6463,-9.3577
17.408,4.7975,10.9430,-4.9446,-1.1791,-0.1080,-4.9229,-6.5595,-12.3721
17.412,5.3779,6.2396,-6.6224,-1.7921,-0.1549,-5.3224,-11.3717,-8.6631
17.416,2.5334,6.5205,-7.3563,-2.8378,-0.0892,-2.7044,-14.8078,-6.9051
17.420,2.8897,9.5189,-5.8830,-4.1157,1.4350,-3.3624,-16.4528,-2.5985
17.424,3.6214,8.6016,-6.3830,-5.7403,0.6858,-4.0551,-16.2557,-2.4591
17.428,1.1139,11.5390,-6.2337,-8.2148,0.9710,-3.4055,-15.7266,-1.5944
17.432,0.0089,12.2288,-2.7425,-7.0828,2.2278,-3.4364,-17.9499,0.2402
17.436,-0.8091,14.1350,-2.2803,-5.7936,0.6042,-0.9187,-16.4575,3.0065
17.440,-3.3686,14.9589,-3.8039,-5.3829,0.9217,0.9150,-13.5293,1.7049
17.444,-5.5641,10.9559,-2.3158,-5.4925,0.8223,2.4538,-10.3565,5.2201
17.448,-5.8077,7.9291,-1.9518,-3.5092,1.4312,2.1588,-4.4096,7.3974
17.452,-3.2733,5.7033,-1.8006,-5.0323,0.4331,1.0329,-0.9272,9.2295
17.456,-3.0441,5.4894,-4.1351,-6.6638,2.8431,3.0240,1.1767,9.3883
17.460,-5.2917,2.5157,-2.0802,-3.6185,6.4308,2.8281,3.4536,12.0464
17.464,-9.4864,2.9789,1.0926,-3.9986,7.6794,4.6991,3.5109,10.5282
17.468,-9.3143,5.5650,-1.8216,-4.4062,7.0203,4.4448,8.1008,11.9887
17.472,-8.8912,8.0531,-2.3739,-3.1023,8.1676,4.3197,7.2657,10.4412
17.476,-10.1896,10.4144,-4.5741,-1.1695,10.2449,-0.0968,5.6059,10.0311
17.480,-7.6703,6.3699,-5.1697,-5.8165,12.6780,-0.6661,9.1349,7.6757
17.484,-8.2649,7.0438,-4.1465,-3.4826,8.3338,-4.0186,7.7939,5.8217
17.488,-5.0849,5.9068,-4.3941,-3.0131,8.4194,-3.2162,6.4559,5.4273
17.492,-4.6070,8.0166,-3.8300,0.1969,7.1001,-4.4973,4.5975,3.9409
17.496,-3.4831,8.3439,-3.1626,0.8123,7.5989,-9.2253,0.6024,0.0513
17.500,-3.0662,4.6372,-3.8472,-1.7888,5.8703,-4.9489,-1.8436,-0.8249
17.504,-2.9128,4.7252,-1.6247,-0.6114,4.4296,-4.5887,-5.3183,-1.0648
17.508,-1.7981,1.3897,-4.0895,-1.5356,4.0104,-4.9853,-8.0645,-4.6494
17.512,-2.2265,-0.5134,-0.7585,-1.2018,-0.3152,-2.0249,-8.6099,-6.8485
17.516,2.1541,2.5213,-1.9615,-1.6885,-3.2499,-0.7640,-9.5643,-7.0104
17.520,0.5470,1.0431,-0.0509,-2.5604,-3.8787,1.8370,-9.7352,-5.2398
17.524,1.7462,1.1144,0.8164,-3.0661,-2.6935,-1.6589,-9.3418,-3.9149
17.528,0.7364,0.2733,1.7375,-3.0868,-4.6415,0.0824,-4.7347,-2.0160
17.532,-1.4751,-0.3913,3.5009,-3.1622,-4.7492,1.2985,-3.1821,-0.4318
17.536,-5.7010,-3.3335,1.2623,-3.1328,-4.2274,1.3968,-0.8665,1.2048
17.540,-5.8500,-4.1652,0.8114,-7.1297,-7.2071,1.4980,3.7438,2.8994
17.544,-6.6476,-4.6373,1.2585,-5.9424,-8.0954,3.3757,3.4612,4.5467
17.548,-7.0726,-3.3195,0.7130,-6.5424,-10.0816,4.9849,3.7670,4.6288
17.552,-7.3197,-2.4186,4.0019,-6.6764,-12.2288,5.1808,4.2584,4.6072
17.556,-9.7015,-5.3792,7.6785,-9.5741,-9.0865,5.8102,7.4508,5.0004
17.560,-7.0052,-3.2119,5.1268,-8.1232,-7.7084,7.9213,7.6401,3.6847
17.564,-6.9141,-2.8694,5.8928,-9.1525,-3.8016,4.9925,10.2095,5.2007
17.568,-4.4295,-1.6843,5.7132,-11.3896,-2.2378,4.9186,9.0929,4.4076
17.572,-2.4976,-0.8388,3.1872,-10.6355,-2.4229,4.0088,12.8913,5.8035
17.576,-1.7103,2.2197,3.1702,-8.6216,-1.7301,1.9356,10.4716,1.1057
17.580,1.4270,2.7139,-0.0395,-7.7546,1.9773,-4.6417,9.2320,-2.1084
17.584,0.6201,3.2882,-1.6873,-4.6166,4.8873,-3.7815,7.4099,-7.0129
17.588,0.2078,5.8635,-3.4288,-7.0094,4.2090,-6.0627,3.9588,-6.9349
17.592,1.6733,7.5949,-3.4728,-4.3164,2.8661,-7.6938,-0.1278,-9.8988
17.596,-0.2595,5.8286,-2.7500,-6.6489,-0.0110,-2.4182,-5.0113,-10.7922
17.600,0.9241,5.4050,0.0124,-5.5409,2.2591,-3.4586,-8.9252,-9.6449
17.604,2.3209,7.9121,0.1006,-4.7767,3.5057,-5.3019,-11.4590,-10.8523
17.608,2.0746,6.7723,1.2346,-7.3089,3.4971,-6.9430,-13.6511,-10.1890
17.612,2.7651,6.6366,3.7042,-9.0221,5.6345,-5.9405,-16.2579,-8.8011
17.616,3.2044,7.4745,4.9082,-8.5652,7.1983,-8.6112,-18.5230,-10.2739
17.620,1.8819,9.8330,5.9393,-7.1409,3.4867,-7.5650,-17.5018,-7.4488
17.624,2.6561,4.8832,4.2167,-9.0411,3.2806,-9.4237,-18.1052,-6.1670
17.628,2.3833,2.9954,4.8365,-8.5045,6.9457,-8.0533,-17.3851,-3.7390
17.632,0.9335,1.7301,5.1773,-6.7782,6.2842,-9.5931,-17.2189,-4.3523
17.636,1.6126,-2.7173,3.0578,-2.4638,6.8560,-7.2327,-17.1745,-1.2412
17.640,1.1790,-0.6794,4.9119,-0.6472,5.5590,-3.1232,-17.3716,3.3351
17.644,-0.5970,0.2532,4.9898,1.2840,3.9516,1.1760,-15.2099,3.4441
17.648,-3.2743,1.4042,5.4690,-0.7808,2.9383,1.2423,-12.6086,2.1794
17.652,-5.4033,2.7532,8.4547,2.1926,4.5763,4.7655,-8.0277,7.5169
17.656,-7.6513,1.6799,8.7829,2.9492,1.3983,0.7750,-6.6300,12.3108
17.660,-4.5880,1.0948,8.4836,2.2267,2.2483,-0.0390,-5.5962,15.9022
17.664,-5.8623,-4.9861,7.4401,3.1852,3.0667,-2.5379,-3.5366,18.0874
17.668,-6.7766,-6.0913,7.7821,1.9386,6.7358,-2.1721,1.8130,16.4945
17.672,-5.7750,-1.7384,2.4799,2.8755,5.6109,-3.2052,2.7482,15.9704
17.676,-6.6855,-2.4462,2.8096,4.6804,7.1289,-6.3200,4.0222,14.5225
17.680,-3.9698,-2.1284,2.4521,6.7936,4.8810,-5.9441,2.5715,11.8037
17.684,-5.9716,-2.6024,3.0854,7.5034,5.5911,-9.1003,3.6565,9.5814
17.688,-4.1596,-0.9832,3.4986,8.9450,3.4692,-6.9959,1.1767,12.8855
17.692,-2.9700,1.5982,1.0678,6.8498,4.0224,-6.8400,-1.7575,9.7869
17.696,-0.4807,-0.8251,3.5746,6.1296,0.5997,-5.3573,-3.6523,10.0886
17.700,0.0913,-3.4735,1.8416,6.2115,1.5214,-7.5905,-3.4203,4.9879
17.704,0.5741,0.9111,2.3131,5.1927,-1.6891,-8.6388,-10.5301,4.5870
17.708,2.7791,2.1674,-0.1486,6.7802,-3.8156,-6.0283,-10.9806,5.3944
17.712,0.5717,2.8446,0.8150,3.2374,-1.8545,-7.4922,-12.9570,4.6976
17.716,0.7678,5.1883,-1.2405,2.4097,-1.4359,-8.5702,-12.2257,0.0488
17.720,1.0067,1.6375,-0.4152,1.1674,-1.2758,-6.8021,-13.8503,0.3329
17.724,-1.5636,3.9644,0.8321,-0.8911,-3.4947,-5.9263,-12.6562,1.0915
17.728,-0.1291,2.0695,1.5347,0.9577,-3.3821,-7.5723,-12.8983,-0.0418
17.732,-2.8744,2.2982,1.6386,-2.7505,0.0239,-6.3140,-12.6220,-1.0116
17.736,-2.6843,-3.0578,2.9302,-1.9273,-3.2307,-3.9227,-11.3782,5.8790
17.740,-4.4891,-5.1993,1.8173,-1.4449,-2.1064,-2.6578,-10.2060,7.0128
17.744,-3.1868,-4.5693,3.9773,-1.3291,-5.0244,1.7037,-10.2995,9.1157
17.748,-4.9960,-5.3279,2.7839,1.2544,-7.6617,-1.2593,-6.5810,11.2388
17.752,-4.2392,-3.8434,0.8931,-1.1685,-5.8457,-0.8063,-2.3348,14.7641
17.756,-3.6253,-2.5559,1.8353,0.7070,-3.3547,-1.7856,-0.2617,17.5840
17.760,-5.7381,-2.4315,1.2593,1.8103,-0.8483,-0.8659,6.1679,19.4490
17.764,-4.4684,0.5239,1.7943,1.3923,1.1600,1.3341,6.8568,19.9912
17.768,-5.3246,0.4774,3.8891,1.4785,-0.7199,1.6501,6.3029,16.9731
17.772,-3.8659,1.2760,4.7932,1.4117,1.1527,-0.9964,4.1424,18.6944
17.776,-0.9243,2.3028,3.5851,2.2062,3.0712,2.6631,5.7541,17.1366
17.780,2.1373,1.1840,2.5408,-0.2318,3.9641,3.6836,2.5257,14.5730
17.784,3.8063,3.4198,4.1201,2.3892,5.0489,3.6693,-0.4463,11.0385
17.788,3.7980,2.3359,5.2532,4.9220,5.5491,1.7673,-1.0214,7.0942
17.792,6.0993,0.9002,3.3993,3.1212,6.0142,-1.1560,-5.4637,4.8917
17.796,4.1150,3.0523,2.6031,1.7513,4.1637,-2.7910,-6.3035,3.6313
17.800,3.4169,4.4946,-1.1942,-0.4147,6.3374,-6.3613,-9.5411,5.1995
17.804,1.7374,3.9584,1.5660,3.1127,8.0604,-10.9989,-8.8256,2.1232
17.808,4.0803,5.2893,-3.2751,2.1857,9.5329,-13.3508,-11.1551,1.6332
17.812,0.6270,4.9469,-7.0441,2.7382,9.3702,-12.5227,-11.4300,-0.5401
17.816,0.3441,1.2295,-5.7036,-1.4713,11.0895,-14.5069,-12.6969,-0.1550
17.820,0.8551,3.0947,-5.4717,-3.5892,8.2969,-13.9678,-13.8405,-0.1964
17.824,0.2011,1.9920,-2.5239,-0.6429,9.3584,-14.9263,-14.3137,0.5547
17.828,-0.8850,-1.5040,-2.3095,-5.4214,6.0862,-11.6840,-16.1236,2.9570
17.832,1.2503,-7.1711,-1.7537,-4.8888,4.3343,-13.3526,-12.8250,6.9957
17.836,-0.2915,-6.4504,-1.7127,-8.3189,4.1580,-12.9045,-15.5123,10.2201
17.840,-0.3882,-8.4090,-1.5375,-7.8159,1.1335,-11.7936,-12.1947,14.2851
17.844,-1.8751,-13.0705,-0.2403,-8.0252,-0.6727,-9.4830,-8.8610,16.9921
17.848,-0.1054,-9.6569,-0.4549,-7.2193,-2.1771,-10.0379,-5.6247,15.8652
17.852,0.8455,-12.0592,1.4136,-1.9228,-6.0755,-5.1336,-4.4468,17.1181
17.856,-1.5314,-11.9713,1.0433,-0.4657,-6.9465,-4.4385,-4.2584,18.8919
17.860,-1.9524,-8.9662,1.8230,1.0339,-7.7817,-3.2875,-2.0835,17.2116
17.864,-1.1453,-4.5568,2.2549,-0.0370,-4.8712,-4.7952,-2.1923,19.1842
17.868,-0.7273,-2.3770,5.7921,1.3994,-5.0844,-2.1798,-0.0483,17.1415
17.872,-0.9134,-0.3031,3.0541,3.8755,-4.6314,-0.1847,0.5815,13.9760
17.876,0.8250,2.5595,5.1240,4.4900,-5.5250,0.3247,0.0629,11.0688
17.880,4.7677,-0.2292,2.6763,5.4722,-4.4552,-1.1622,-0.8141,5.5638
17.884,6.8121,-0.4641,5.8077,5.0936,-4.5477,-0.0209,-1.5858,4.7488
17.888,6.6774,2.7913,4.9799,4.6549,-1.9029,-0.7027,-2.0321,2.0245
17.892,9.2890,0.5104,0.8145,6.0150,-3.9074,-2.4087,-4.4033,-3.6249
17.896,9.7279,0.1721,0.5688,2.8341,-1.5094,-2.9953,-5.0984,-5.1557
17.900,9.2352,-2.0279,-1.0379,2.9600,-0.9630,-1.6863,-7.7254,-6.1074
17.904,11.5779,-1.9359,-2.8700,0.9832,0.2815,-4.1378,-11.0378,-6.1358
17.908,8.0473,0.1034,-3.4657,0.8543,1.7089,-5.6679,-12.6435,-5.0223
17.912,7.5774,-1.8568,-3.9051,1.0334,0.5578,-7.8416,-17.8261,-6.6135
17.916,6.4363,0.9531,-3.4316,1.6509,0.2558,-6.3809,-18.2925,-8.7405
17.920,7.4795,-0.9008,-5.4615,0.7627,-1.6544,-5.8194,-17.3236,-10.3340
17.924,4.2231,-2.4135,-4.8224,5.3420,2.5377,-5.3709,-15.7245,-8.7500
17.928,3.8443,-2.9320,-6.7463,3.0925,1.7651,-6.5340,-16.9861,-8.5338
17.932,1.0298,-1.7357,-8.1869,6.7691,0.7075,-8.5465,-16.1206,-5.0439
17.936,1.1869,-5.3474,-7.9320,3.9114,-3.4848,-4.0970,-15.0266,1.4268
17.940,-0.1026,-4.0858,-8.3709,5.4820,-5.6243,-5.8671,-15.2886,5.8657
17.944,-0.9476,-5.8842,-8.1437,6.8550,-4.1732,-6.4437,-10.0319,9.0926
17.948,-2.8305,-7.2145,-9.9913,6.9200,-4.7115,-5.0621,-11.0143,10.9978
17.952,-3.7722,-5.4013,-5.9673,9.4014,-6.2067,-6.0071,-7.8750,13.7473
17.956,-4.7822,-3.3211,-4.8132,8.6910,-7.6606,-2.5925,-5.0653,14.6478
17.960,-5.8976,-2.8640,-5.0427,10.5994,-3.6580,-3.7143,-0.8902,16.0029
17.964,-4.2147,-2.4368,-5.9791,10.0967,-3.0303,-1.6286,0.5006,13.5923
17.968,-6.9764,-2.8228,-2.4041,12.4132,-1.2346,0.2534,2.0530,11.2032
17.972,-5.8569,-1.2654,-0.3192,11.5775,0.0902,0.5304,5.6655,9.3120
17.976,-5.1235,-0.9367,2.1462,15.8092,3.6168,0.4388,5.7006,6.6868
17.980,-3.1344,0.5447,-0.0793,16.3890,4.7745,-1.8381,6.5692,1.8886
17.984,-1.9528,1.0833,1.6726,19.4906,3.5519,-4.0459,2.2121,-0.4483
17.988,-0.4727,3.5365,-1.0750,19.4904,4.5009,-4.1294,2.3042,-2.5419
17.992,-2.0287,3.1376,-0.8741,22.0191,6.0634,-4.6715,2.5512,-5.2209
17.996,0.9563,2.1211,-1.4357,17.7168,5.3132,-6.1582,-3.3800,-6.6724
18.000,0.1158,0.9970,-0.6211,17.0949,5.9646,-6.4475,-4.9371,-7.5242
18.004,0.0798,2.1276,-2.6145,12.6964,5.6306,-7.2428,-4.9917,-10.7698
18.008,0.8057,1.2232,-1.8478,9.6036,4.8126,-8.8226,-9.6982,-12.5543
18.012,-3.1520,-0.9407,-1.8415,9.3523,3.5645,-10.7020,-11.6232,-15.3986
18.016,-3.1201,-3.7715,-0.6845,7.9026,3.0091,-9.0361,-13.4241,-16.0001
18.020,-2.5351,-4.8363,-0.9252,4.9143,4.0285,-7.1040,-10.1488,-13.6172
18.024,-2.5636,-7.7708,-2.6226,5.0360,3.1211,-7.4227,-9.6781,-8.9279
18.028,-5.7483,-8.0415,-1.7653,3.3764,4.9555,-6.6830,-6.5099,-7.3404
18.032,-5.5485,-7.1038,-1.7287,4.0349,2.7180,-5.0820,-5.4279,-9.1298
18.036,-8.9167,-7.1966,-2.5084,4.4275,1.7295,-8.9572,-6.6994,-7.2417
18.040,-8.8102,-10.4128,-2.0512,6.5784,-2.2382,-6.7026,-3.4364,-5.2205
18.044,-7.6957,-6.9223,-4.5436,5.4771,-1.1769,-5.5836,-0.8681,-1.5688
18.048,-6.0558,-5.3209,-6.1202,4.5488,-3.4991,-4.4856,0.6217,-0.3531
18.052,-4.3155,-9.2391,-5.4365,4.7141,-6.6756,-5.4371,3.7682,3.5911
18.056,-2.0754,-6.9876,-4.7367,4.3938,-6.1525,-0.3035,8.0260,4.0046
18.060,-2.0787,-4.4476,-5.6313,3.8848,-9.2627,1.9706,10.1414,5.7111
18.064,-2.2417,-5.8719,-2.2084,2.1998,-11.2653,3.5866,8.3591,5.9997
18.068,1.4618,-4.0352,-0.6448,-1.1291,-10.3838,7.3971,12.9620,7.5250
18.072,-1.9364,-8.4899,0.5803,0.7626,-9.8577,12.5157,16.7108,4.3301
18.076,1.1521,-11.0190,1.1744,1.3553,-8.5881,11.9322,18.4007,1.7160
18.080,4.0323,-7.4220,3.1176,5.5502,-10.1928,11.6449,14.1936,0.9356
18.084,4.8395,-4.9824,3.8187,4.0843,-7.8191,13.1992,13.0932,0.1212
18.088,7.5422,-2.4180,1.0886,5.4039,-6.7176,11.0950,10.5303,-0.9757
18.092,6.2933,-1.7837,1.3834,6.8120,-5.3401,14.6040,6.5093,-4.0860
18.096,4.6947,3.6045,-1.1931,7.6900,-2.8252,9.9788,2.5692,-2.3986
18.100,8.5730,6.6369,-2.4333,10.0602,-2.1423,12.5820,0.7358,-3.7440
18.104,6.1244,5.1548,-1.8648,9.1188,-0.3091,9.4884,-2.7535,-5.3540
18.108,7.5057,9.8449,0.0550,8.0322,1.1565,8.0814,-2.9975,-9.4013
18.112,2.8054,7.5231,-0.5815,7.3489,-2.3799,5.3300,-8.6549,-10.3055
18.116,4.4841,3.9932,-2.8158,6.9767,-0.2921,4.5983,-10.5872,-7.5816
18.120,3.6927,3.3353,-3.2819,4.3098,-1.1079,2.4105,-12.2855,-6.4126
18.124,3.1216,-0.9170,-5.7198,1.8648,-1.6495,0.9273,-12.3877,-6.2453
18.128,-1.3694,-2.2555,-7.1974,1.5753,0.3940,-4.4804,-15.9378,-5.4470
18.132,-4.1860,-1.9993,-6.6273,0.5446,1.1036,-7.6457,-15.8891,-0.8625
18.136,-5.8088,-1.4501,-6.9983,-0.9115,-1.8892,-8.3029,-12.3654,6.6709
18.140,-5.7627,-2.5614,-5.9331,-0.0152,-0.3718,-7.7516,-11.2076,10.5333
18.144,-9.5664,-2.8456,-5.0520,1.0165,4.0377,-6.6637,-8.5536,18.0417
18.148,-6.9492,-4.6508,-1.7392,2.0035,2.4726,-6.6765,-7.7173,17.9222
18.152,-5.5793,-6.6039,-2.7581,2.6499,-0.3620,-0.7053,-2.8390,23.0765
18.156,-6.2447,-8.3869,-0.2110,-2.6717,-0.4236,-4.3626,-0.6527,21.1628
18.160,-4.8978,-10.0744,0.3794,-3.8482,0.3271,-2.6365,3.7234,20.8723
18.164,-3.6106,-7.3101,-0.4468,-6.4476,-1.2859,-2.6226,6.2639,18.4688
18.168,-1.6021,-5.5237,-0.8808,-7.1915,-1.2685,-1.9395,9.1813,19.2819
18.172,-1.2614,-5.1641,-1.4833,-7.3005,-1.1639,-0.6300,9.2698,15.4340
18.176,-2.3451,-6.9033,-0.5233,-7.6021,0.5398,-1.6837,8.0568,11.4515
18.180,2.1164,-7.9007,-3.6597,-4.5423,1.4472,1.3625,5.0542,12.1196
18.184,2.9586,-3.4652,-3.5407,-4.8180,0.8910,0.3230,4.0796,9.7519
18.188,2.3008,1.1724,-4.1314,-4.2778,2.9202,-0.8112,2.6480,6.6055
18.192,2.7808,2.3176,-1.6831,-2.5026,2.9711,-3.3595,1.3859,4.4814
18.196,1.0897,1.2697,-0.6060,-3.5460,0.9695,-3.7889,-3.2352,-0.6689
18.200,2.5901,2.0943,-1.2220,-5.6741,2.7591,-4.8842,0.2479,-3.6825
18.204,0.3571,2.0420,-2.9344,-3.2170,2.5537,-6.2076,0.3785,-6.0819
18.208,2.7803,3.8627,0.3292,-2.3117,2.6256,-8.0175,-2.5799,-6.0391
18.212,1.5233,1.2755,-0.5012,-1.9930,4.1359,-10.0210,-5.5602,-5.0160
18.216,1.3309,-0.6500,-0.0991,-4.4698,1.5197,-8.4964,-10.0771,-11.2647
18.220,2.7206,-2.7983,-1.2920,-6.0548,0.2314,-9.7198,-10.3557,-10.0862
18.224,-4.0137,-7.7935,-1.6520,-9.0883,0.1667,-5.6305,-9.9632,-6.1632
18.228,-3.5795,-5.4780,-3.5004,-9.1840,0.3165,-5.8841,-8.7176,-1.7834
18.232,-3.4336,-5.7326,-4.3799,-8.8044,-0.2980,-5.6636,-8.4473,0.6725
18.236,-1.3087,-5.5742,-2.5680,-7.9582,1.4278,-11.4038,-8.7170,2.6165
18.240,-4.0964,-5.2355,-8.5303,-7.7533,2.0716,-7.9783,-4.2626,3.2028
18.244,-3.1484,-4.9869,-6.1726,-7.1700,0.3681,-6.8888,-1.6883,7.3715
18.248,-1.1193,-0.4633,-5.2549,-4.6206,1.3887,-1.7274,2.0026,5.5134
18.252,1.1135,-1.5229,-1.6373,-2.6427,1.0057,-4.7882,4.8432,12.6591
18.256,3.9439,0.0027,-1.9818,1.8022,1.9272,-1.6632,6.5899,11.7674
18.260,7.0230,0.6058,0.8020,1.4163,-1.0511,0.7265,6.8276,14.6664
18.264,6.6488,-0.5305,-0.1852,1.7741,-3.9266,4.4170,10.6010,10.8613
18.268,3.9605,0.4591,-0.1669,-0.3664,-4.0065,9.7256,8.9957,9.9566
18.272,3.7691,3.6837,-0.7165,-2.6702,-3.5828,6.4075,8.9740,11.3545
18.276,7.6105,3.0216,-2.5020,-0.3559,-5.1735,5.1950,10.3046,6.8528
18.280,5.8216,3.7316,-2.1599,-3.1072,-3.4523,4.5147,11.3697,5.8271
18.284,6.3882,4.6261,-4.5720,-3.9998,-1.2166,-1.1651,6.4585,4.9349
18.288,6.0488,3.5833,-3.8306,0.6717,-0.6760,0.7451,6.2664,3.1611
18.292,6.0077,3.4269,-5.6180,1.7769,0.3247,-0.3032,2.9077,1.8273
18.296,4.9962,4.5921,-6.0917,3.0202,3.5757,-1.9468,4.1228,0.7441
18.300,4.5543,3.3303,-4.9454,-0.9088,9.2282,-3.3288,1.0422,-2.2061
18.304,4.8250,-0.4113,-3.0247,2.6796,8.4570,-1.9975,-4.0659,-5.8988
18.308,4.8345,0.9728,-3.7310,6.0673,9.5315,-1.2661,-7.1822,-5.4671
18.312,0.9611,0.4193,-3.2660,3.8350,9.2822,-2.9261,-10.0104,-5.5950
18.316,-0.6310,0.2940,-4.5608,2.7019,8.7183,-1.5061,-13.8253,-8.1223
18.320,1.2361,2.6716,-4.3423,3.8852,9.2043,1.7351,-13.5317,-3.1910
18.324,2.3223,2.4424,-3.6692,0.8573,8.4463,-2.3448,-16.8793,-2.8159
18.328,1.1285,0.6174,-4.9178,0.8314,5.9707,-2.4302,-14.9598,-0.5858
18.332,-0.2805,-2.7982,-4.5441,-3.5004,7.3728,-4.5954,-13.5529,2.1713
18.336,0.2695,-4.0867,-1.4584,-9.6902,3.4818,-3.0285,-14.3830,5.1863
18.340,1.0978,-3.3492,-0.0281,-10.3756,4.4968,-6.6924,-12.8746,9.5629
18.344,-2.0426,-3.2852,-2.7664,-12.8531,6.8231,-6.8267,-10.8560,13.4446
18.348,-1.4858,-1.0021,-3.6251,-16.0045,6.5120,-12.2879,-9.8928,13.0806
18.352,0.5919,-0.8793,-3.1668,-10.0503,5.7112,-8.3176,-5.8851,15.3473
18.356,1.9120,0.8644,-1.9254,-10.1283,3.0517,-9.2540,-7.2625,17.0353
18.360,4.0950,1.6093,-4.7095,-11.8562,0.2513,-9.6934,-6.1194,18.1250
18.364,5.0928,2.6528,-4.4608,-8.0903,-1.0898,-7.0260,-1.1117,14.0455
18.368,5.1954,2.8950,-6.0479,-9.7876,-1.1107,-6.6213,1.5745,13.8776
18.372,8.3235,1.0462,-2.4443,-4.9025,-3.0805,-3.0007,2.3177,14.0395
18.376,9.0792,0.5166,-0.7678,-4.0012,-4.8157,-3.2321,1.0918,10.8460
18.380,10.4200,2.4776,1.6031,-5.2646,-3.3504,2.5098,2.8467,9.7368
18.384,7.8734,3.2997,3.1126,-6.0631,-5.4480,4.5656,4.6067,6.5767
18.388,10.2889,4.0650,6.8282,-7.6370,-4.7313,1.7298,2.0513,6.9921
18.392,9.1644,0.3427,8.6700,-10.2616,-5.7333,-0.1676,-4.0181,2.2712
18.396,8.1680,1.4977,6.1375,-8.4615,-3.1996,-0.6455,-6.4869,2.7733
18.400,6.5204,5.6593,5.1947,-8.9269,0.1105,2.8603,-9.2692,-3.2488
18.404,5.9722,4.2312,1.9262,-2.9068,-2.8034,3.4047,-8.9946,-8.8890
18.408,5.6014,6.5425,0.9222,-9.7110,-1.3875,-0.9445,-12.9566,-12.9577
18.412,3.1793,5.3625,1.2417,-5.6351,0.3306,-0.6518,-12.5796,-12.2039
18.416,2.6372,5.8455,-0.9225,-3.7047,-0.4092,-1.0996,-15.8240,-10.5288
18.420,3.8094,5.9685,-0.5418,-1.0270,1.3414,-3.6222,-17.3504,-8.7407
18.424,-0.5802,5.2914,0.3668,-3.9636,-0.9193,-3.3913,-15.4149,-4.7255
18.428,-0.4689,2.4236,1.8459,-6.0990,2.1616,-7.7930,-16.1857,-0.7904
18.432,4.2596,2.5417,-0.7645,-7.0618,2.5214,-9.1276,-10.5869,-2.0552
18.436,4.7254,1.0211,-0.8530,-3.9220,0.6997,-5.8596,-10.1254,-0.7858
18.440,3.2754,2.4848,-2.0323,-7.0554,3.8303,-7.5792,-9.1732,1.1060
18.444,2.9187,-5.0642,-3.3823,-2.4596,2.9851,-4.2635,-5.3610,3.9343
18.448,2.9453,-7.6117,-4.4145,-3.1109,1.1930,-4.0941,-0.1082,4.3048
18.452,3.9490,-5.3980,-4.2868,-8.9026,3.7713,-5.3257,0.1366,4.3394
18.456,5.5536,-4.9632,-5.1959,-7.8561,1.1111,-1.8396,2.9549,4.1610
18.460,6.2993,-4.3823,-6.8623,-6.1132,-1.9983,-0.7987,4.0508,2.5162
18.464,7.1219,-1.0791,-6.9469,-3.4674,-3.1327,-1.3414,9.4755,1.6119
18.468,7.3079,-1.2902,-5.3153,-4.0402,-4.2849,-1.7563,10.1039,1.0838
18.472,6.8603,0.6660,-2.8922,1.6680,-2.3267,1.4092,9.8439,0.3181
18.476,6.1579,3.1900,-4.5207,2.9905,-3.3040,0.4430,14.0411,-0.7556
