time,Fp1,Fp2,F3,F4,C3,C4,O1,O2
19.272,-5.1090,-3.6947,-1.4419,-3.0022,-3.8288,-3.8205,-4.5128,-4.0174
19.276,-6.2781,-5.6636,-5.8191,-5.0780,-4.1464,-6.7395,-6.4304,-6.0265
19.280,-5.1664,-6.8946,-2.5666,-4.8200,-5.7089,-5.3952,-7.6996,-7.6893
19.284,-6.7919,-6.4449,-3.7402,-7.0559,-5.5645,-5.6713,-5.9980,-6.1314
19.288,-6.3589,-7.4731,-5.2345,-6.7952,-4.6611,-3.9412,-6.5685,-4.7100
19.292,-6.1799,-5.5507,-5.6942,-3.5314,-5.0032,-2.8942,-4.4611,-3.8126
19.296,-3.8619,-4.2938,-3.9147,-2.8859,-1.9335,-1.4184,-2.2033,-2.5821
19.300,-2.1975,-3.6846,-1.7806,-1.9183,0.2918,0.8440,-0.2171,0.0774
19.304,-3.9535,-3.2993,-1.2634,-2.5687,3.8714,1.1034,-0.3449,0.0194
19.308,-1.8748,-2.5065,-0.6964,-0.6988,2.9743,3.3392,2.0249,1.4429
19.312,-1.9244,-0.7299,0.5861,-0.0819,5.0264,5.0138,4.1067,1.4465
19.316,-0.6695,-0.8348,0.5802,1.5901,6.1535,4.7736,4.8448,1.8798
19.320,-1.8966,0.7174,1.2413,1.2220,4.9914,4.1402,6.4724,4.5380
19.324,-0.8405,0.6889,2.0559,1.0632,4.8183,5.6377,5.2527,4.8647
19.328,0.7211,-0.3207,1.3122,2.8559,5.2543,3.9050,5.0336,4.1310
19.332,1.9530,1.6775,2.4177,2.5930,3.7481,4.6082,4.0830,2.7598
19.336,2.3251,1.6186,1.5275,2.6027,4.6110,4.1720,5.5853,2.8645
19.340,1.5183,3.0422,3.9353,2.9220,2.3440,2.6032,3.8318,3.6037
19.344,2.0000,3.9481,4.4257,4.1812,4.6916,3.2910,3.6095,2.6446
19.348,2.4078,2.3991,4.3647,4.8582,2.8478,2.2838,3.0577,2.7776
19.352,3.8738,3.8557,5.4444,5.5249,2.9141,3.0916,2.2005,3.1391
19.356,5.4270,3.9355,5.4551,4.8666,3.6865,0.9510,1.0503,1.2924
19.360,3.2295,4.6261,4.7798,6.0415,2.5030,2.1333,-0.5146,2.0815
19.364,3.1901,6.4503,4.3948,4.8650,1.4496,1.2769,-1.3788,-1.9263
19.368,3.3662,5.1574,5.4567,6.0987,0.5122,-0.1469,-1.7091,-0.7276
19.372,3.0053,4.4219,5.1376,5.1494,-1.2679,-0.0732,-1.8367,-2.4621
19.376,2.9714,3.0020,3.7970,4.5717,-0.9657,-2.4791,-2.4052,-3.3621
19.380,3.4013,4.2802,4.9119,5.7366,-2.2805,-2.9149,-2.7394,-3.5127
19.384,0.9411,4.9465,5.4558,4.8985,-0.6758,-2.6143,-0.9898,-1.1109
19.388,1.2654,3.5855,3.8320,4.1299,-1.1505,-0.6719,-1.5359,-2.1270
19.392,2.5602,4.2417,3.9339,3.6920,0.4241,0.9064,-0.8860,-0.5145
19.396,3.2407,4.5018,4.7367,3.8611,0.8609,2.1759,1.2744,-0.2965
19.400,3.7119,3.5803,4.0613,5.9943,2.5824,3.3141,1.6316,2.7351
19.404,3.2531,3.9523,5.2821,5.2584,4.0052,4.5348,2.6754,2.2247
19.408,3.2694,3.4498,4.4860,5.7218,6.6556,5.5571,3.8330,2.5199
19.412,4.2537,3.8108,4.5237,5.0632,5.4451,6.3904,4.5325,3.9982
19.416,2.9549,2.6063,4.2099,2.6665,4.3230,6.8776,3.9645,4.3355
19.420,1.0079,0.8259,3.4711,2.9396,5.5040,7.0249,4.2418,3.6979
19.424,0.6099,1.9622,1.7493,0.0713,3.6485,5.1246,4.1188,4.4155
19.428,-2.0346,0.8845,1.4924,-0.1280,3.8291,3.4717,3.3752,3.4885
19.432,-1.7908,-1.6505,0.1353,-0.1509,1.4428,3.5788,3.0930,0.8140
19.436,-2.4012,-2.2331,0.1996,-1.4409,2.3655,0.7768,1.8339,0.6051
19.440,-3.0839,-3.3311,-2.1903,-2.8769,1.8334,-0.3618,0.7499,-0.9476
19.444,-2.9724,-3.8433,-2.3881,-1.0823,0.9373,0.3508,-0.3873,-0.8279
19.448,-3.6464,-2.2819,-2.6789,-4.1716,-0.5060,-0.7085,-0.3263,-1.6572
19.452,-3.7693,-4.6300,-3.2979,-4.2277,-0.2457,-1.7261,-3.0903,-3.0140
19.456,-5.7103,-2.8251,-2.4171,-3.7128,-0.6376,-2.4237,-3.4943,-4.0126
19.460,-3.8645,-5.4125,-3.3386,-3.3052,-1.6964,-2.4376,-4.4329,-5.8940
19.464,-5.7768,-5.6451,-4.6835,-3.2496,-3.0995,-4.7378,-4.9606,-6.0121
19.468,-5.2495,-5.6741,-4.4753,-4.7046,-6.1031,-4.8840,-5.8989,-7.5918
19.472,-4.9293,-5.4541,-5.0497,-3.5774,-5.2598,-4.7697,-6.6476,-7.3531
19.476,-5.5640,-5.2952,-3.4782,-4.1023,-6.6401,-6.7299,-6.5240,-6.1669
19.480,-6.2282,-4.2495,-4.0826,-4.7486,-5.8022,-6.2348,-6.3427,-7.4493
19.484,-5.1383,-3.8787,-2.7858,-2.4345,-4.5524,-6.8200,-6.5730,-5.5974
19.488,-3.9366,-2.3310,-2.4437,-2.4927,-5.7663,-5.4149,-5.5038,-3.5520
19.492,-2.3740,-1.5072,-0.7111,-1.4743,-2.9655,-2.2293,-2.4905,-4.9871
19.496,-0.4587,-0.5562,-0.4508,-1.4881,0.1897,-2.0979,-0.9419,-2.4940
19.500,1.1071,1.1830,1.9477,1.8167,0.9384,0.5682,-0.2308,-1.2967
19.504,1.9964,1.2659,2.4399,1.6176,4.6271,3.3762,1.8015,1.5543
19.508,3.0986,2.3053,4.6165,4.4368,5.1764,4.5899,3.5928,2.0452
19.512,3.6295,5.0796,4.1940,6.5241,5.6110,5.9163,5.9755,4.5931
19.516,4.8258,4.7465,5.8612,7.4719,7.3636,5.5598,5.6133,4.8248
19.520,4.9821,6.0982,6.7995,7.2531,8.0757,6.4166,6.5564,6.2701
19.524,5.8438,7.3689,5.8649,5.5481,6.8333,5.9535,6.8499,5.9157
19.528,5.5127,5.2582,7.3436,6.6516,5.7379,6.1912,5.8890,6.5054
19.532,5.8250,7.3864,7.7266,7.7916,6.4267,4.6826,5.4291,3.9988
19.536,4.6905,5.8212,5.7761,6.6495,5.6958,5.0124,4.4673,3.5256
19.540,6.9725,5.4171,6.4881,6.5893,5.9076,4.2977,3.8441,3.0457
19.544,5.0007,5.6991,6.8888,6.9942,3.5959,4.2915,3.7375,3.2298
19.548,5.6889,5.3052,6.4882,5.9501,3.8248,3.8060,1.3981,2.3346
19.552,5.1018,7.3143,6.2684,4.3831,2.7446,3.6193,0.4885,0.6533
19.556,5.3396,4.8558,5.5675,4.4132,2.4048,0.9553,-1.1069,-0.6774
19.560,2.4717,4.3606,4.4487,5.0611,1.1318,0.7859,-0.7126,-0.6195
19.564,2.9138,3.2592,2.8767,2.9757,0.5467,0.2503,-3.0087,-1.5933
19.568,2.7384,1.3012,3.2576,1.5265,-1.7522,-3.2232,-5.7776,-3.4283
19.572,0.4508,-0.5351,0.8621,0.0002,-3.4910,-3.8481,-3.7603,-3.3959
19.576,-0.7252,-0.4787,-0.2767,-1.0690,-4.9370,-5.4227,-4.4156,-4.0561
19.580,-2.0486,0.7985,1.3774,-0.8840,-4.9439,-6.9461,-4.4582,-4.8162
19.584,-1.2343,-1.9115,-0.7852,-0.6097,-5.6943,-5.1952,-5.1796,-4.3813
19.588,-2.0522,-2.1403,-0.2025,-0.1667,-3.8667,-3.8525,-6.1576,-3.9009
19.592,-1.7731,-2.0428,0.7952,-1.1465,-4.4211,-5.2182,-3.6809,-3.9235
19.596,-2.2529,0.4735,-0.7042,-2.3310,-2.0264,-0.9335,-1.8592,-2.8170
19.600,-1.5778,-0.9129,-0.8770,-3.2311,-1.2838,-0.1479,-0.8231,-1.9766
19.604,-2.3107,-3.3622,-0.3159,-2.3488,1.3431,1.3794,-1.8097,-1.7752
19.608,-2.7561,-1.4683,1.3496,-0.6943,3.4958,0.8848,1.1338,0.2842
19.612,-1.3981,-1.6981,-0.4671,-2.2537,3.5836,1.6282,1.5691,0.2564
19.616,-1.9985,-2.4888,-1.6222,-3.2479,2.7986,1.9269,2.7171,-0.1467
19.620,-1.7822,-2.8739,-2.3778,-2.5794,2.2763,1.7383,2.4782,-0.1525
19.624,-2.9799,-2.9861,-1.9297,-4.0196,2.2726,0.2844,2.4295,1.0897
19.628,-3.9540,-2.8114,-2.1904,-2.3062,2.1782,1.9797,2.0379,-0.5229
19.632,-4.0049,-3.0119,-5.1573,-2.8768,0.5766,0.5860,-0.3442,0.3361
19.636,-3.2772,-3.6281,-4.6701,-2.7612,0.0429,0.1564,-0.4817,-0.4951
19.640,-2.6905,-2.2984,-2.9557,-2.8629,-0.8367,-0.5044,-0.4984,-1.4547
19.644,-1.5612,-1.4710,-2.4962,-2.4566,-0.3076,-0.9906,-0.3287,-0.9888
19.648,-3.2699,-3.4409,-2.4121,-3.6864,0.0351,-0.9341,-0.0177,-2.4367
19.652,-2.5335,-1.7271,-2.8563,-2.1899,-1.5673,-1.5931,-1.7108,-3.5745
19.656,-1.4511,-2.2987,-0.9561,-0.9631,-0.4949,-1.0504,-2.8300,-3.3771
19.660,-0.9810,-0.2643,-0.3021,-0.6991,-0.2826,-0.8893,-4.0259,-3.1022
19.664,-1.5612,-0.3301,-0.2527,-0.3624,-2.3955,-2.3308,-4.1232,-4.2432
19.668,-0.1908,-0.1807,-0.9860,-0.5526,-3.5469,-2.9467,-4.0450,-2.9338
19.672,-0.1330,0.5661,0.5965,-0.7028,-4.6454,-4.6094,-5.4773,-7.0428
19.676,1.2141,2.3403,0.1131,1.6891,-4.5136,-4.6259,-6.2674,-5.6816
19.680,-0.4222,0.0758,0.7964,1.2090,-3.4275,-3.3574,-5.5269,-5.6643
19.684,1.0362,1.2708,2.6422,1.6194,-3.7352,-4.2552,-3.3848,-4.8806
19.688,3.1939,1.9920,2.0724,3.2011,-2.4271,-3.5186,-4.2579,-4.3801
19.692,2.2057,3.4431,2.0573,2.0563,-1.0322,-0.8728,-2.4939,-3.0044
19.696,2.7396,5.0357,5.4824,4.6628,-0.5539,0.7197,-1.7287,-1.1527
19.700,4.4891,6.0320,6.2412,4.0836,2.9281,2.5242,0.2419,-0.4296
19.704,6.0468,5.1164,5.7867,6.4561,4.9600,4.3331,1.2765,2.4529
19.708,5.1449,5.8492,7.6976,8.0875,3.3131,5.9699,2.9558,4.3932
19.712,8.4420,7.4106,9.1658,5.9135,6.8158,6.0441,3.2811,3.7235
19.716,6.9709,8.2662,6.7111,8.2456,6.7493,5.0878,5.7361,4.2783
19.720,6.7405,5.7543,7.1270,7.2557,6.4117,6.6652,5.9284,6.7840
19.724,4.0331,5.6647,5.9837,5.7651,4.5505,4.7862,4.4084,2.5875
19.728,4.5411,6.4734,5.0388,6.0507,6.3672,2.7622,3.8869,4.8866
19.732,4.4866,5.6118,4.3712,4.9276,3.8404,3.4045,2.4555,3.2800
19.736,4.6831,3.2469,2.9390,2.9901,1.2561,0.6935,2.7873,1.8645
19.740,1.4276,1.3146,1.8839,0.9726,2.6694,3.5346,1.7097,-0.3433
19.744,0.3486,2.8547,2.4896,1.6933,1.6506,0.6459,0.5195,0.6980
19.748,1.8724,0.2590,1.4679,1.6898,0.7967,-0.2518,-0.7944,-1.7561
19.752,0.2547,0.5506,0.6607,1.3436,-0.2839,-0.7407,-2.7058,-2.5793
19.756,-1.9761,0.4108,0.4510,-0.4331,-1.6855,-1.7202,-3.6661,-4.2494
19.760,-2.8320,-1.0756,-2.0864,-2.1248,-1.6551,-2.4886,-3.3301,-4.5741
19.764,-4.3047,-2.4142,-2.4303,-2.7511,-3.5594,-3.0668,-6.9065,-6.2236
19.768,-4.8814,-3.3945,-4.1336,-4.1730,-4.6492,-5.9307,-5.5831,-7.6606
19.772,-5.5130,-5.9228,-5.4474,-5.0973,-7.8135,-6.1982,-7.3630,-7.7293
19.776,-7.0133,-6.0020,-6.5932,-6.1507,-7.7932,-8.5531,-8.5085,-8.6473
19.780,-6.2296,-6.6083,-6.9331,-6.5133,-8.9278,-7.7398,-9.6468,-9.2569
19.784,-6.4835,-7.4662,-6.2279,-7.3614,-8.2152,-7.6150,-8.5674,-10.2042
19.788,-6.3418,-4.7149,-7.2821,-5.2043,-5.6837,-7.5824,-7.7257,-8.2159
19.792,-7.5009,-6.7591,-7.2292,-6.6874,-5.2774,-6.3612,-5.3952,-7.2191
19.796,-5.7123,-4.4483,-3.9493,-5.5852,-4.3785,-4.2081,-5.4017,-5.5762
19.800,-4.4999,-4.5420,-3.8900,-2.9863,-2.4947,-3.8482,-5.1961,-4.2474
19.804,-4.7080,-2.3638,-2.2429,-5.2744,0.9097,-1.2049,-1.3511,-2.2762
19.808,-1.9928,-0.8065,-1.4117,-2.2934,-0.1774,1.8778,-0.9487,-1.2730
19.812,-2.6788,-2.5596,-1.5383,-2.7385,0.7533,1.5384,1.6514,-0.1659
19.816,-1.9752,-1.9764,-2.0030,-0.5969,3.4701,2.1022,0.5873,1.0594
19.820,-0.5522,-1.1789,-0.3329,-0.8115,2.1930,0.1908,1.1780,-0.6022
19.824,-0.9058,-2.0315,-0.2346,0.0220,1.7974,1.7833,1.0026,0.6093
19.828,0.0157,0.6921,0.0385,-1.5430,1.8188,0.2619,2.9372,-0.4323
19.832,-0.4447,0.8061,-0.4755,-0.1234,2.7089,2.0648,0.3497,1.0073
19.836,2.1755,0.0115,1.0725,1.6978,0.9288,1.4036,0.2272,1.7622
19.840,0.4257,1.0268,2.6303,2.0501,1.0098,1.3840,0.5761,-0.2296
19.844,1.4412,2.4290,3.0047,1.6459,0.9774,1.7594,1.2935,-0.2437
19.848,3.6668,2.3674,2.1985,2.9179,0.0239,0.9447,0.4543,-1.5405
19.852,2.5240,3.5656,2.8324,3.8208,0.9033,-1.0060,-0.8944,-1.4950
19.856,3.4002,4.9802,4.4895,3.6521,-0.8581,0.1609,-0.1043,-2.6167
19.860,5.6816,3.2043,4.1658,3.9300,-1.3111,0.3629,-3.7829,-2.9024
19.864,4.7174,4.2365,3.7933,2.8398,-0.4149,-0.5220,-2.8311,-3.5581
19.868,1.9012,3.0822,3.6743,3.7903,-3.6911,-2.7434,-3.3116,-3.5338
19.872,2.0306,3.9539,1.1561,1.3874,-2.9235,-4.7104,-4.0431,-4.5310
19.876,3.0115,2.8988,3.4003,3.6180,-2.7368,-6.0356,-5.8276,-5.1937
19.880,3.4338,2.7121,2.9772,2.2509,-4.5051,-3.1535,-5.1288,-4.8374
19.884,3.0271,3.6130,2.0958,1.7072,-5.6437,-4.7136,-6.2997,-4.5021
19.888,2.4070,3.6156,2.7041,2.1627,-4.1282,-4.2222,-3.0925,-3.0800
19.892,2.6351,4.1629,2.4477,2.9842,-3.3806,-2.9023,-3.0228,-4.5898
19.896,2.6816,2.6074,3.3027,1.9353,-1.9207,-0.8179,-2.9597,-3.3074
19.900,1.8305,2.9682,3.2000,2.5693,0.9942,1.0677,-0.6587,-0.9050
19.904,2.3201,3.2343,3.0763,2.6428,2.7306,0.9360,-0.4843,-0.9897
19.908,3.6401,3.2260,2.9098,0.9560,2.9368,2.7008,0.4922,0.1520
19.912,3.5262,4.1188,2.8726,2.3554,3.0025,1.7798,1.1034,1.4352
19.916,2.2489,2.0526,1.1709,0.9841,2.6377,3.3569,2.1322,1.8373
19.920,-0.1706,1.3614,0.4580,1.2532,1.9544,1.7208,1.5577,1.5574
19.924,-1.3443,0.5893,-0.3188,-2.1756,2.0906,1.1660,0.3125,0.8179
19.928,-0.7234,-1.0356,-0.8899,-3.1173,0.9303,2.9916,0.1060,0.6098
19.932,-1.4480,-3.3245,-2.5461,-2.4695,-1.0231,0.4401,-0.0151,-0.1326
19.936,-3.3174,-3.3056,-3.1007,-2.8510,0.4643,-0.2101,-3.1681,-1.2998
19.940,-3.8582,-4.5750,-5.4386,-3.5265,-2.6529,-2.6284,-1.7931,-2.7926
19.944,-5.2734,-3.7136,-4.2329,-4.8510,-1.8268,-3.0348,-4.2041,-2.9244
19.948,-5.1613,-4.3393,-3.9634,-4.8785,-2.8278,-2.7204,-4.4030,-3.7175
19.952,-3.3251,-5.3574,-4.6833,-5.8474,-3.0979,-5.1456,-3.4802,-5.7709
19.956,-5.5280,-4.1204,-4.8375,-6.5415,-4.1168,-4.9502,-3.8108,-7.2538
19.960,-6.3577,-4.8668,-5.5820,-5.6122,-5.2150,-6.0609,-5.2916,-7.7776
19.964,-4.4953,-4.5527,-7.5501,-5.3413,-6.1165,-7.0217,-7.4339,-8.7257
19.968,-6.5092,-7.2592,-7.2659,-7.5366,-6.7461,-6.6290,-8.8628,-7.8304
19.972,-6.1021,-5.8792,-7.1258,-7.3723,-9.1218,-9.0977,-9.2044,-9.3685
19.976,-5.7099,-5.6107,-7.0915,-6.3280,-6.9532,-7.0676,-8.9819,-9.7131
19.980,-4.4351,-5.3715,-5.7755,-5.8000,-8.2800,-8.7548,-9.1822,-10.3710
19.984,-5.8605,-5.4639,-5.9078,-3.9769,-7.7903,-8.4102,-8.3378,-7.6273
19.988,-4.5296,-3.5095,-4.5465,-3.9246,-6.8748,-8.2158,-7.8689,-7.3073
19.992,-2.7819,-1.1538,-2.8937,-2.9183,-4.9770,-5.2383,-6.6151,-6.9573
19.996,-2.0779,-0.9858,-2.3888,-2.6830,-3.9387,-4.3316,-4.7259,-4.8803
20.000,0.8758,-0.5224,0.0123,-0.2352,-0.4715,-1.5566,-3.1623,-2.8176
20.004,1.3883,1.6101,-0.0665,1.5879,-0.9322,0.4105,-0.9016,-0.0357
20.008,2.0226,2.3035,1.1757,2.7593,2.2812,2.0804,0.9785,0.0333
20.012,2.4287,2.9067,4.1157,2.7983,2.3787,2.6838,1.3222,1.8840
20.016,4.8191,4.3125,2.6775,3.2090,3.9477,2.3380,2.2467,1.9358
20.020,5.2383,4.1003,4.6149,3.9420,5.6543,2.6164,3.8634,1.9168
20.024,4.6245,4.6443,5.1937,3.8582,4.6729,2.8324,2.7290,2.4687
20.028,4.5833,5.2662,4.0631,3.8662,3.7510,2.6540,3.3833,2.7950
20.032,5.0999,5.8137,3.8614,3.5746,2.4354,2.8679,0.3659,3.3202
20.036,5.3562,5.5564,3.8743,4.2176,1.7539,1.0800,2.5718,2.9012
20.040,5.2487,4.8969,3.7129,3.9517,0.1092,0.3002,0.3702,1.4150
20.044,4.4815,6.1938,4.8865,4.2075,1.5599,0.5930,0.9222,0.3560
20.048,3.8039,5.8278,4.4845,2.7833,1.6111,0.5928,1.5820,-0.6979
20.052,3.7271,4.7772,3.6881,2.6456,0.2382,-1.6390,-0.7075,-2.3128
20.056,5.0215,3.1438,3.2726,3.3498,-0.5985,0.3120,-2.6234,-2.4352
20.060,4.1552,3.7580,1.6010,2.6403,-1.6428,-1.4983,-1.4878,-5.2451
20.064,1.9791,2.9988,1.0620,0.7004,-1.8810,-3.3905,-3.9881,-5.6937
20.068,1.4670,2.0655,0.3050,-0.6387,-5.5742,-5.9152,-5.3169,-6.0653
20.072,0.5838,-0.9550,-1.0346,-2.4291,-5.9945,-7.1231,-7.1036,-6.9804
20.076,-0.8077,-2.1400,-1.6565,-1.9679,-6.8934,-7.4621,-7.2979,-7.4509
20.080,-2.1617,-2.0170,-3.4240,-3.7658,-7.1419,-8.7199,-7.7038,-7.3158
20.084,-2.4225,-1.2985,-2.7927,-4.1549,-6.9501,-7.8390,-7.3932,-8.2047
20.088,-3.4688,-3.0554,-4.0368,-3.6276,-7.2473,-8.8601,-7.5623,-6.7318
20.092,-3.2349,-2.1687,-2.7752,-4.1888,-5.3361,-7.2131,-8.2494,-7.7628
20.096,-3.2163,-3.2226,-3.5397,-3.5080,-4.7227,-6.2542,-6.2016,-6.1648
20.100,-3.8432,-3.1659,-4.0436,-4.0268,-4.5995,-3.6894,-4.6726,-4.7317
20.104,-2.3437,-4.4422,-3.5684,-3.1149,-2.2799,-2.3612,-2.2000,-3.4630
20.108,-3.5332,-2.8546,-2.9251,-5.7717,-0.8268,-3.0009,-3.8908,-1.5208
20.112,-2.9412,-3.2950,-4.2574,-3.9625,-1.3310,-0.3709,-0.2782,-1.9137
20.116,-2.0975,-3.5308,-5.1002,-4.5384,1.2986,-1.3890,-2.6255,-2.1194
20.120,-3.6815,-3.5968,-5.7727,-5.8027,-0.3085,-1.3745,-1.9276,-1.2973
20.124,-4.2299,-4.7816,-4.7986,-5.3097,-0.3270,-1.2867,-1.8041,-1.1036
20.128,-4.5246,-5.6995,-6.0978,-6.7860,-1.9241,-3.6315,-2.5454,-0.8500
20.132,-4.5214,-3.8062,-5.3966,-6.1940,-2.6146,-1.6590,-3.2452,-2.5611
20.136,-4.7530,-4.3779,-5.3286,-5.4030,-3.0622,-2.8809,-2.7489,-1.4253
20.140,-4.8733,-3.8175,-5.8529,-5.4796,-4.5139,-4.8054,-2.9974,-3.7567
20.144,-4.2613,-3.1489,-4.5662,-5.5059,-1.5253,-3.0390,-5.0849,-4.7907
20.148,-4.2072,-3.9236,-4.6301,-3.9454,-2.8516,-2.6829,-5.0070,-4.1471
20.152,-2.6951,-2.7930,-3.9379,-3.0998,-3.8738,-4.4425,-4.3702,-4.0425
20.156,-1.6723,-2.1553,-3.3686,-3.1883,-4.6543,-3.4820,-5.5584,-5.2561
20.160,-2.7038,-2.5170,-3.1339,-4.1551,-5.7867,-4.0102,-6.9653,-6.1986
20.164,-1.3230,-2.1645,-3.0977,-2.0179,-5.1700,-4.2156,-6.8648,-8.9135
20.168,-1.9564,-2.4734,-2.7670,-1.9288,-6.4139,-5.7448,-6.3601,-6.0011
20.172,0.8384,-2.2000,-1.8978,-1.8899,-5.6697,-7.1437,-6.1244,-6.9037
20.176,-0.8126,-3.2066,-3.2328,-0.7766,-5.7743,-7.6769,-7.7098,-6.5320
20.180,-0.2060,0.7777,-1.2456,-1.2080,-7.3753,-7.3121,-6.8822,-8.4506
20.184,0.7934,1.2179,-0.6718,-0.3683,-4.9351,-7.2897,-6.2780,-6.3182
20.188,-0.0127,0.4947,0.3762,-0.3493,-4.6867,-5.6953,-4.6423,-4.1367
20.192,1.9609,1.9832,2.1225,-0.0522,-2.9553,-6.3649,-4.9652,-3.2479
20.196,2.9502,5.1768,2.2842,1.3152,-2.5559,-1.5487,-2.6797,-2.5651
20.200,3.8471,4.4780,3.6274,2.4581,-0.6037,0.1696,-1.5158,-2.0953
20.204,3.9550,4.2826,5.7284,3.7326,0.4861,0.7985,0.4930,-0.5961
20.208,4.7878,4.5561,4.2009,4.0591,2.3393,2.2281,1.7635,2.6359
20.212,5.5469,4.7422,5.6353,3.3182,1.8826,3.8735,1.4554,2.6358
20.216,5.3476,4.6925,5.3969,2.9232,4.0964,3.2444,2.2541,2.0183
20.220,5.5376,7.1185,3.9283,4.1705,4.4687,2.4367,3.1616,1.5177
20.224,4.8176,3.8259,3.8882,2.3603,2.9632,4.5362,3.0095,1.6423
20.228,3.7992,3.5312,3.9193,0.7471,2.1904,0.4578,1.3328,1.8426
20.232,2.0724,1.5621,1.4406,1.3269,-0.1180,0.0673,1.2338,-0.6306
20.236,1.7647,1.0677,1.2570,1.1817,0.8115,-0.6765,-0.8235,-1.3779
20.240,1.0780,1.5583,1.0019,-1.5275,-1.0410,-0.9988,-2.0291,-1.3538
20.244,0.7829,2.0268,-1.6473,-0.9549,-1.9102,-3.1750,-1.5970,-2.2583
20.248,0.5513,-0.5688,-0.7177,-1.7143,-3.9648,-2.1819,-1.9025,-3.4151
20.252,-0.9209,-1.1832,-2.7005,-1.6461,-1.8257,-2.7590,-2.7946,-5.6824
20.256,-1.5962,-0.8845,-3.2927,-3.4824,-2.9376,-3.9414,-6.3968,-4.8961
20.260,-4.5179,-3.6985,-4.3315,-4.0853,-5.6409,-7.7511,-6.1966,-5.7606
20.264,-5.0033,-3.8046,-5.1810,-6.4380,-5.5240,-6.6417,-7.9430,-8.0687
20.268,-5.3167,-4.0694,-5.4687,-5.8187,-8.4211,-7.2623,-8.1932,-8.6860
20.272,-6.2128,-6.1755,-6.7096,-7.3159,-8.0462,-8.6239,-9.6615,-9.9396
20.276,-7.5410,-7.0447,-8.2020,-7.8258,-10.6403,-9.8256,-9.8173,-10.1306
20.280,-8.9883,-8.2846,-7.9645,-8.9074,-9.1073,-11.2917,-10.1557,-10.6070
20.284,-7.6486,-7.3464,-8.7945,-9.5597,-10.3128,-10.5657,-10.8787,-9.9948
20.288,-8.4041,-7.9491,-8.9650,-9.0262,-9.5414,-9.9708,-8.6380,-7.8237
20.292,-7.4945,-7.5265,-6.7158,-8.5543,-9.1992,-7.5784,-8.6689,-7.4890
20.296,-7.0700,-6.9228,-7.1666,-8.5791,-7.7810,-6.5300,-7.1337,-7.4042
20.300,-6.9105,-5.8339,-6.1685,-8.3029,-4.9597,-6.0927,-6.2143,-6.9622
20.304,-3.7807,-5.1345,-4.6000,-6.6081,-4.1371,-4.5304,-5.8682,-4.6151
20.308,-3.1159,-3.3430,-4.9809,-5.6109,-2.0578,-1.2808,-3.4568,-2.3336
20.312,-2.9212,-1.8549,-2.5959,-5.3938,-1.6446,-1.0316,-1.3470,-3.2026
20.316,-2.3828,-3.7812,-3.5824,-3.0711,-2.3252,-1.3684,-0.5725,-1.8067
20.320,-2.6465,-2.2858,-2.5158,-3.0505,-0.7022,-1.2393,-1.1621,-1.7974
20.324,-0.6625,-2.0455,-1.8968,-4.2800,-0.5546,-0.6080,-1.1899,-1.3014
20.328,-1.2241,-1.9363,-3.6434,-2.2752,-1.1313,-1.0917,-3.2693,-2.2407
20.332,-0.9692,-1.3720,-1.0636,-2.2508,-0.4873,-2.1696,0.5563,-1.0519
20.336,0.7091,1.7677,-1.8633,-1.3601,-1.0320,-1.0784,0.2648,-1.3203
20.340,0.1663,-1.4434,0.2598,-2.9255,-1.7462,-0.4898,-0.0827,-1.0467
20.344,1.4232,1.6261,-1.1099,-0.4632,-0.9437,-2.1341,-1.4262,-3.0147
20.348,0.1709,1.7954,0.8968,0.9144,-1.9186,-1.9432,-3.0478,-1.6983
20.352,2.0369,1.9632,0.1971,0.0763,-2.3666,-1.1571,-2.8204,-0.8475
20.356,2.4385,2.2305,1.6747,1.0821,-1.5617,-3.4250,-2.2499,-2.8878
20.360,5.2782,2.5219,1.3858,1.2294,-3.3866,-2.7844,-4.9942,-3.5173
20.364,2.6091,3.8173,0.9933,-0.1954,-3.7637,-2.5606,-5.4835,-4.1763
20.368,2.7164,4.2428,1.9997,0.1742,-3.9433,-3.7993,-5.7659,-5.8285
20.372,2.7675,2.1423,0.4615,-0.2463,-5.5130,-4.5615,-7.1023,-6.0879
20.376,1.3007,0.8246,-0.0829,-0.1297,-5.9782,-5.7435,-5.0020,-5.6078
20.380,0.5518,0.5530,0.5693,-0.4907,-5.3750,-7.3846,-6.5396,-5.7201
20.384,1.4665,0.9033,-0.3980,-0.4973,-6.8282,-7.2872,-6.6423,-5.2611
20.388,0.2573,-0.2784,0.6245,-0.3400,-7.1369,-5.2636,-5.0725,-5.6072
20.392,1.2547,1.8312,-0.2468,0.1147,-5.6024,-5.6944,-4.5209,-2.8130
20.396,3.0536,1.8995,-0.9238,-0.6383,-3.5346,-3.8410,-3.1878,-2.5214
20.400,1.9192,1.7516,1.1606,-0.7829,-0.6597,-2.8495,-2.6813,-2.4658
20.404,0.8557,1.6055,0.3333,1.1322,-0.8614,-0.1449,-2.2758,-1.1161
20.408,2.3645,1.4693,-0.1276,-0.2878,1.4943,1.2800,-1.7761,-1.5623
20.412,0.8064,0.2595,-1.5050,-1.6000,-0.7561,-0.7087,-0.3135,-0.1761
20.416,1.2827,0.6133,-0.7439,-0.0301,1.4758,-0.5483,0.4994,-1.1753
